shipperId,carrierId,vehicleId,mileageKm,weightKg,volumeM3,goodsName,extraLoadingFee,subsidy,deduction,idempotencyKey
shipper-2,carrier-2,vehicle-3,261,5401,18,manual-import-2601,21,6,9,manual-import-idem-2601
shipper-2,carrier-2,vehicle-1,265,5405,22,manual-import-2605,25,10,1,manual-import-idem-2605
shipper-1,carrier-1,vehicle-2,266,5406,23,manual-import-2606,26,11,2,manual-import-idem-2606
shipper-2,carrier-2,vehicle-3,267,5407,24,manual-import-2607,27,12,3,manual-import-idem-2607
shipper-2,carrier-2,vehicle-1,271,5411,10,manual-import-2611,31,1,7,manual-import-idem-2611
shipper-1,carrier-1,vehicle-2,272,5412,11,manual-import-2612,32,2,8,manual-import-idem-2612
shipper-2,carrier-2,vehicle-3,273,5413,12,manual-import-2613,33,3,9,manual-import-idem-2613
shipper-2,carrier-2,vehicle-1,277,5417,16,manual-import-2617,37,7,1,manual-import-idem-2617
shipper-1,carrier-1,vehicle-2,278,5418,17,manual-import-2618,38,8,2,manual-import-idem-2618
shipper-2,carrier-2,vehicle-3,279,5419,18,manual-import-2619,39,9,3,manual-import-idem-2619
shipper-2,carrier-2,vehicle-1,283,5423,22,manual-import-2623,43,13,7,manual-import-idem-2623
shipper-1,carrier-1,vehicle-2,284,5424,23,manual-import-2624,44,14,8,manual-import-idem-2624
shipper-2,carrier-2,vehicle-3,285,5425,24,manual-import-2625,45,0,9,manual-import-idem-2625
shipper-2,carrier-2,vehicle-1,289,5429,10,manual-import-2629,49,4,1,manual-import-idem-2629
shipper-1,carrier-1,vehicle-2,290,5430,11,manual-import-2630,50,5,2,manual-import-idem-2630
shipper-2,carrier-2,vehicle-3,291,5431,12,manual-import-2631,51,6,3,manual-import-idem-2631
shipper-2,carrier-2,vehicle-1,295,5435,16,manual-import-2635,55,10,7,manual-import-idem-2635
shipper-1,carrier-1,vehicle-2,296,5436,17,manual-import-2636,56,11,8,manual-import-idem-2636
shipper-2,carrier-2,vehicle-3,297,5437,18,manual-import-2637,57,12,9,manual-import-idem-2637
shipper-2,carrier-2,vehicle-1,301,5441,22,manual-import-2641,21,1,1,manual-import-idem-2641
shipper-1,carrier-1,vehicle-2,302,5442,23,manual-import-2642,22,2,2,manual-import-idem-2642
shipper-2,carrier-2,vehicle-3,303,5443,24,manual-import-2643,23,3,3,manual-import-idem-2643
shipper-2,carrier-2,vehicle-1,307,5447,10,manual-import-2647,27,7,7,manual-import-idem-2647
shipper-1,carrier-1,vehicle-2,308,5448,11,manual-import-2648,28,8,8,manual-import-idem-2648
shipper-2,carrier-2,vehicle-3,309,5449,12,manual-import-2649,29,9,9,manual-import-idem-2649
shipper-2,carrier-2,vehicle-1,313,5453,16,manual-import-2653,33,13,1,manual-import-idem-2653
shipper-1,carrier-1,vehicle-2,314,5454,17,manual-import-2654,34,14,2,manual-import-idem-2654
shipper-2,carrier-2,vehicle-3,315,5455,18,manual-import-2655,35,0,3,manual-import-idem-2655
shipper-2,carrier-2,vehicle-1,319,5459,22,manual-import-2659,39,4,7,manual-import-idem-2659
shipper-1,carrier-1,vehicle-2,320,5460,23,manual-import-2660,40,5,8,manual-import-idem-2660
shipper-2,carrier-2,vehicle-3,321,5461,24,manual-import-2661,41,6,9,manual-import-idem-2661
shipper-2,carrier-2,vehicle-1,325,5465,10,manual-import-2665,45,10,1,manual-import-idem-2665
shipper-1,carrier-1,vehicle-2,326,5466,11,manual-import-2666,46,11,2,manual-import-idem-2666
shipper-2,carrier-2,vehicle-3,327,5467,12,manual-import-2667,47,12,3,manual-import-idem-2667
shipper-2,carrier-2,vehicle-1,331,5471,16,manual-import-2671,51,1,7,manual-import-idem-2671
shipper-1,carrier-1,vehicle-2,332,5472,17,manual-import-2672,52,2,8,manual-import-idem-2672
shipper-2,carrier-2,vehicle-3,333,5473,18,manual-import-2673,53,3,9,manual-import-idem-2673
shipper-2,carrier-2,vehicle-1,337,5477,22,manual-import-2677,57,7,1,manual-import-idem-2677
shipper-1,carrier-1,vehicle-2,338,5478,23,manual-import-2678,58,8,2,manual-import-idem-2678
shipper-2,carrier-2,vehicle-3,339,5479,24,manual-import-2679,59,9,3,manual-import-idem-2679
shipper-2,carrier-2,vehicle-1,343,5483,10,manual-import-2683,23,13,7,manual-import-idem-2683
shipper-1,carrier-1,vehicle-2,344,5484,11,manual-import-2684,24,14,8,manual-import-idem-2684
shipper-2,carrier-2,vehicle-3,345,5485,12,manual-import-2685,25,0,9,manual-import-idem-2685
shipper-2,carrier-2,vehicle-1,349,5489,16,manual-import-2689,29,4,1,manual-import-idem-2689
shipper-1,carrier-1,vehicle-2,350,5490,17,manual-import-2690,30,5,2,manual-import-idem-2690
shipper-2,carrier-2,vehicle-3,351,5491,18,manual-import-2691,31,6,3,manual-import-idem-2691
shipper-2,carrier-2,vehicle-1,355,5495,22,manual-import-2695,35,10,7,manual-import-idem-2695
shipper-1,carrier-1,vehicle-2,356,5496,23,manual-import-2696,36,11,8,manual-import-idem-2696
shipper-2,carrier-2,vehicle-3,357,5497,24,manual-import-2697,37,12,9,manual-import-idem-2697
shipper-2,carrier-2,vehicle-1,361,5501,10,manual-import-2701,41,1,1,manual-import-idem-2701
shipper-1,carrier-1,vehicle-2,362,5502,11,manual-import-2702,42,2,2,manual-import-idem-2702
shipper-2,carrier-2,vehicle-3,363,5503,12,manual-import-2703,43,3,3,manual-import-idem-2703
shipper-2,carrier-2,vehicle-1,367,5507,16,manual-import-2707,47,7,7,manual-import-idem-2707
shipper-1,carrier-1,vehicle-2,368,5508,17,manual-import-2708,48,8,8,manual-import-idem-2708
shipper-2,carrier-2,vehicle-3,369,5509,18,manual-import-2709,49,9,9,manual-import-idem-2709
shipper-2,carrier-2,vehicle-1,373,5513,22,manual-import-2713,53,13,1,manual-import-idem-2713
shipper-1,carrier-1,vehicle-2,374,5514,23,manual-import-2714,54,14,2,manual-import-idem-2714
shipper-2,carrier-2,vehicle-3,375,5515,24,manual-import-2715,55,0,3,manual-import-idem-2715
shipper-2,carrier-2,vehicle-1,379,5519,10,manual-import-2719,59,4,7,manual-import-idem-2719
shipper-1,carrier-1,vehicle-2,380,5520,11,manual-import-2720,20,5,8,manual-import-idem-2720
shipper-2,carrier-2,vehicle-3,381,5521,12,manual-import-2721,21,6,9,manual-import-idem-2721
shipper-2,carrier-2,vehicle-1,385,5525,16,manual-import-2725,25,10,1,manual-import-idem-2725
shipper-1,carrier-1,vehicle-2,386,5526,17,manual-import-2726,26,11,2,manual-import-idem-2726
shipper-2,carrier-2,vehicle-3,387,5527,18,manual-import-2727,27,12,3,manual-import-idem-2727
shipper-2,carrier-2,vehicle-1,391,5531,22,manual-import-2731,31,1,7,manual-import-idem-2731
shipper-1,carrier-1,vehicle-2,392,5532,23,manual-import-2732,32,2,8,manual-import-idem-2732
shipper-2,carrier-2,vehicle-3,393,5533,24,manual-import-2733,33,3,9,manual-import-idem-2733
shipper-2,carrier-2,vehicle-1,397,5537,10,manual-import-2737,37,7,1,manual-import-idem-2737
shipper-1,carrier-1,vehicle-2,398,5538,11,manual-import-2738,38,8,2,manual-import-idem-2738
shipper-2,carrier-2,vehicle-3,399,5539,12,manual-import-2739,39,9,3,manual-import-idem-2739
shipper-2,carrier-2,vehicle-1,403,5543,16,manual-import-2743,43,13,7,manual-import-idem-2743
shipper-1,carrier-1,vehicle-2,404,5544,17,manual-import-2744,44,14,8,manual-import-idem-2744
shipper-2,carrier-2,vehicle-3,405,5545,18,manual-import-2745,45,0,9,manual-import-idem-2745
shipper-2,carrier-2,vehicle-1,409,5549,22,manual-import-2749,49,4,1,manual-import-idem-2749
shipper-1,carrier-1,vehicle-2,410,5550,23,manual-import-2750,50,5,2,manual-import-idem-2750
shipper-2,carrier-2,vehicle-3,411,5551,24,manual-import-2751,51,6,3,manual-import-idem-2751
shipper-2,carrier-2,vehicle-1,415,5555,10,manual-import-2755,55,10,7,manual-import-idem-2755
shipper-1,carrier-1,vehicle-2,416,5556,11,manual-import-2756,56,11,8,manual-import-idem-2756
shipper-2,carrier-2,vehicle-3,417,5557,12,manual-import-2757,57,12,9,manual-import-idem-2757
shipper-2,carrier-2,vehicle-1,421,5561,16,manual-import-2761,21,1,1,manual-import-idem-2761
shipper-1,carrier-1,vehicle-2,422,5562,17,manual-import-2762,22,2,2,manual-import-idem-2762
shipper-2,carrier-2,vehicle-3,423,5563,18,manual-import-2763,23,3,3,manual-import-idem-2763
shipper-2,carrier-2,vehicle-1,427,5567,22,manual-import-2767,27,7,7,manual-import-idem-2767
shipper-1,carrier-1,vehicle-2,428,5568,23,manual-import-2768,28,8,8,manual-import-idem-2768
shipper-2,carrier-2,vehicle-3,429,5569,24,manual-import-2769,29,9,9,manual-import-idem-2769
shipper-2,carrier-2,vehicle-1,433,5573,10,manual-import-2773,33,13,1,manual-import-idem-2773
shipper-1,carrier-1,vehicle-2,434,5574,11,manual-import-2774,34,14,2,manual-import-idem-2774
shipper-2,carrier-2,vehicle-3,435,5575,12,manual-import-2775,35,0,3,manual-import-idem-2775
shipper-2,carrier-2,vehicle-1,439,5579,16,manual-import-2779,39,4,7,manual-import-idem-2779
shipper-1,carrier-1,vehicle-2,440,5580,17,manual-import-2780,40,5,8,manual-import-idem-2780
shipper-2,carrier-2,vehicle-3,441,5581,18,manual-import-2781,41,6,9,manual-import-idem-2781
shipper-2,carrier-2,vehicle-1,445,5585,22,manual-import-2785,45,10,1,manual-import-idem-2785
shipper-1,carrier-1,vehicle-2,446,5586,23,manual-import-2786,46,11,2,manual-import-idem-2786
shipper-2,carrier-2,vehicle-3,447,5587,24,manual-import-2787,47,12,3,manual-import-idem-2787
shipper-2,carrier-2,vehicle-1,451,5591,10,manual-import-2791,51,1,7,manual-import-idem-2791
shipper-1,carrier-1,vehicle-2,452,5592,11,manual-import-2792,52,2,8,manual-import-idem-2792
shipper-2,carrier-2,vehicle-3,453,5593,12,manual-import-2793,53,3,9,manual-import-idem-2793
shipper-2,carrier-2,vehicle-1,457,5597,16,manual-import-2797,57,7,1,manual-import-idem-2797
shipper-1,carrier-1,vehicle-2,458,5598,17,manual-import-2798,58,8,2,manual-import-idem-2798
shipper-2,carrier-2,vehicle-3,459,5599,18,manual-import-2799,59,9,3,manual-import-idem-2799
shipper-2,carrier-2,vehicle-1,463,5603,22,manual-import-2803,23,13,7,manual-import-idem-2803
shipper-1,carrier-1,vehicle-2,464,5604,23,manual-import-2804,24,14,8,manual-import-idem-2804
shipper-2,carrier-2,vehicle-3,465,5605,24,manual-import-2805,25,0,9,manual-import-idem-2805
shipper-2,carrier-2,vehicle-1,469,5609,10,manual-import-2809,29,4,1,manual-import-idem-2809
shipper-1,carrier-1,vehicle-2,470,5610,11,manual-import-2810,30,5,2,manual-import-idem-2810
shipper-2,carrier-2,vehicle-3,471,5611,12,manual-import-2811,31,6,3,manual-import-idem-2811
shipper-2,carrier-2,vehicle-1,475,5615,16,manual-import-2815,35,10,7,manual-import-idem-2815
shipper-1,carrier-1,vehicle-2,476,5616,17,manual-import-2816,36,11,8,manual-import-idem-2816
shipper-2,carrier-2,vehicle-3,477,5617,18,manual-import-2817,37,12,9,manual-import-idem-2817
shipper-2,carrier-2,vehicle-1,481,5621,22,manual-import-2821,41,1,1,manual-import-idem-2821
shipper-1,carrier-1,vehicle-2,482,5622,23,manual-import-2822,42,2,2,manual-import-idem-2822
shipper-2,carrier-2,vehicle-3,483,5623,24,manual-import-2823,43,3,3,manual-import-idem-2823
shipper-2,carrier-2,vehicle-1,487,5627,10,manual-import-2827,47,7,7,manual-import-idem-2827
shipper-1,carrier-1,vehicle-2,488,5628,11,manual-import-2828,48,8,8,manual-import-idem-2828
shipper-2,carrier-2,vehicle-3,489,5629,12,manual-import-2829,49,9,9,manual-import-idem-2829
shipper-2,carrier-2,vehicle-1,493,5633,16,manual-import-2833,53,13,1,manual-import-idem-2833
shipper-1,carrier-1,vehicle-2,494,5634,17,manual-import-2834,54,14,2,manual-import-idem-2834
shipper-2,carrier-2,vehicle-3,495,5635,18,manual-import-2835,55,0,3,manual-import-idem-2835
shipper-2,carrier-2,vehicle-1,499,5639,22,manual-import-2839,59,4,7,manual-import-idem-2839
shipper-1,carrier-1,vehicle-2,500,5640,23,manual-import-2840,20,5,8,manual-import-idem-2840
shipper-2,carrier-2,vehicle-3,501,5641,24,manual-import-2841,21,6,9,manual-import-idem-2841
shipper-2,carrier-2,vehicle-1,505,5645,10,manual-import-2845,25,10,1,manual-import-idem-2845
shipper-1,carrier-1,vehicle-2,506,5646,11,manual-import-2846,26,11,2,manual-import-idem-2846
shipper-2,carrier-2,vehicle-3,507,5647,12,manual-import-2847,27,12,3,manual-import-idem-2847
shipper-2,carrier-2,vehicle-1,511,5651,16,manual-import-2851,31,1,7,manual-import-idem-2851
shipper-1,carrier-1,vehicle-2,512,5652,17,manual-import-2852,32,2,8,manual-import-idem-2852
shipper-2,carrier-2,vehicle-3,513,5653,18,manual-import-2853,33,3,9,manual-import-idem-2853
shipper-2,carrier-2,vehicle-1,517,5657,22,manual-import-2857,37,7,1,manual-import-idem-2857
shipper-1,carrier-1,vehicle-2,518,5658,23,manual-import-2858,38,8,2,manual-import-idem-2858
shipper-2,carrier-2,vehicle-3,519,5659,24,manual-import-2859,39,9,3,manual-import-idem-2859
shipper-2,carrier-2,vehicle-1,263,5663,10,manual-import-2863,43,13,7,manual-import-idem-2863
shipper-1,carrier-1,vehicle-2,264,5664,11,manual-import-2864,44,14,8,manual-import-idem-2864
shipper-2,carrier-2,vehicle-3,265,5665,12,manual-import-2865,45,0,9,manual-import-idem-2865
shipper-2,carrier-2,vehicle-1,269,5669,16,manual-import-2869,49,4,1,manual-import-idem-2869
shipper-1,carrier-1,vehicle-2,270,5670,17,manual-import-2870,50,5,2,manual-import-idem-2870
shipper-2,carrier-2,vehicle-3,271,5671,18,manual-import-2871,51,6,3,manual-import-idem-2871
shipper-2,carrier-2,vehicle-1,275,5675,22,manual-import-2875,55,10,7,manual-import-idem-2875
shipper-1,carrier-1,vehicle-2,276,5676,23,manual-import-2876,56,11,8,manual-import-idem-2876
shipper-2,carrier-2,vehicle-3,277,5677,24,manual-import-2877,57,12,9,manual-import-idem-2877
shipper-2,carrier-2,vehicle-1,281,5681,10,manual-import-2881,21,1,1,manual-import-idem-2881
shipper-1,carrier-1,vehicle-2,282,5682,11,manual-import-2882,22,2,2,manual-import-idem-2882
shipper-2,carrier-2,vehicle-3,283,5683,12,manual-import-2883,23,3,3,manual-import-idem-2883
shipper-2,carrier-2,vehicle-1,287,5687,16,manual-import-2887,27,7,7,manual-import-idem-2887
shipper-1,carrier-1,vehicle-2,288,5688,17,manual-import-2888,28,8,8,manual-import-idem-2888
shipper-2,carrier-2,vehicle-3,289,5689,18,manual-import-2889,29,9,9,manual-import-idem-2889
shipper-2,carrier-2,vehicle-1,293,5693,22,manual-import-2893,33,13,1,manual-import-idem-2893
shipper-1,carrier-1,vehicle-2,294,5694,23,manual-import-2894,34,14,2,manual-import-idem-2894
shipper-2,carrier-2,vehicle-3,295,5695,24,manual-import-2895,35,0,3,manual-import-idem-2895
shipper-2,carrier-2,vehicle-1,299,5699,10,manual-import-2899,39,4,7,manual-import-idem-2899
shipper-1,carrier-1,vehicle-2,300,5700,11,manual-import-2900,40,5,8,manual-import-idem-2900
shipper-2,carrier-2,vehicle-3,301,5701,12,manual-import-2901,41,6,9,manual-import-idem-2901
shipper-2,carrier-2,vehicle-1,305,5705,16,manual-import-2905,45,10,1,manual-import-idem-2905
shipper-1,carrier-1,vehicle-2,306,5706,17,manual-import-2906,46,11,2,manual-import-idem-2906
shipper-2,carrier-2,vehicle-3,307,5707,18,manual-import-2907,47,12,3,manual-import-idem-2907
shipper-2,carrier-2,vehicle-1,311,5711,22,manual-import-2911,51,1,7,manual-import-idem-2911
shipper-1,carrier-1,vehicle-2,312,5712,23,manual-import-2912,52,2,8,manual-import-idem-2912
shipper-2,carrier-2,vehicle-3,313,5713,24,manual-import-2913,53,3,9,manual-import-idem-2913
shipper-2,carrier-2,vehicle-1,317,5717,10,manual-import-2917,57,7,1,manual-import-idem-2917
shipper-1,carrier-1,vehicle-2,318,5718,11,manual-import-2918,58,8,2,manual-import-idem-2918
shipper-2,carrier-2,vehicle-3,319,5719,12,manual-import-2919,59,9,3,manual-import-idem-2919
shipper-2,carrier-2,vehicle-1,323,5723,16,manual-import-2923,23,13,7,manual-import-idem-2923
shipper-1,carrier-1,vehicle-2,324,5724,17,manual-import-2924,24,14,8,manual-import-idem-2924
shipper-2,carrier-2,vehicle-3,325,5725,18,manual-import-2925,25,0,9,manual-import-idem-2925
shipper-2,carrier-2,vehicle-1,329,5729,22,manual-import-2929,29,4,1,manual-import-idem-2929
shipper-1,carrier-1,vehicle-2,330,5730,23,manual-import-2930,30,5,2,manual-import-idem-2930
shipper-2,carrier-2,vehicle-3,331,5731,24,manual-import-2931,31,6,3,manual-import-idem-2931
shipper-2,carrier-2,vehicle-1,335,5735,10,manual-import-2935,35,10,7,manual-import-idem-2935
shipper-1,carrier-1,vehicle-2,336,5736,11,manual-import-2936,36,11,8,manual-import-idem-2936
shipper-2,carrier-2,vehicle-3,337,5737,12,manual-import-2937,37,12,9,manual-import-idem-2937
shipper-2,carrier-2,vehicle-1,341,5741,16,manual-import-2941,41,1,1,manual-import-idem-2941
shipper-1,carrier-1,vehicle-2,342,5742,17,manual-import-2942,42,2,2,manual-import-idem-2942
shipper-2,carrier-2,vehicle-3,343,5743,18,manual-import-2943,43,3,3,manual-import-idem-2943
shipper-2,carrier-2,vehicle-1,347,5747,22,manual-import-2947,47,7,7,manual-import-idem-2947
shipper-1,carrier-1,vehicle-2,348,5748,23,manual-import-2948,48,8,8,manual-import-idem-2948
shipper-2,carrier-2,vehicle-3,349,5749,24,manual-import-2949,49,9,9,manual-import-idem-2949
shipper-2,carrier-2,vehicle-1,353,5753,10,manual-import-2953,53,13,1,manual-import-idem-2953
shipper-1,carrier-1,vehicle-2,354,5754,11,manual-import-2954,54,14,2,manual-import-idem-2954
shipper-2,carrier-2,vehicle-3,355,5755,12,manual-import-2955,55,0,3,manual-import-idem-2955
shipper-2,carrier-2,vehicle-1,359,5759,16,manual-import-2959,59,4,7,manual-import-idem-2959
shipper-1,carrier-1,vehicle-2,360,5760,17,manual-import-2960,20,5,8,manual-import-idem-2960
shipper-2,carrier-2,vehicle-3,361,5761,18,manual-import-2961,21,6,9,manual-import-idem-2961
shipper-2,carrier-2,vehicle-1,365,5765,22,manual-import-2965,25,10,1,manual-import-idem-2965
shipper-1,carrier-1,vehicle-2,366,5766,23,manual-import-2966,26,11,2,manual-import-idem-2966
shipper-2,carrier-2,vehicle-3,367,5767,24,manual-import-2967,27,12,3,manual-import-idem-2967
shipper-2,carrier-2,vehicle-1,371,5771,10,manual-import-2971,31,1,7,manual-import-idem-2971
shipper-1,carrier-1,vehicle-2,372,5772,11,manual-import-2972,32,2,8,manual-import-idem-2972
shipper-2,carrier-2,vehicle-3,373,5773,12,manual-import-2973,33,3,9,manual-import-idem-2973
shipper-2,carrier-2,vehicle-1,377,5777,16,manual-import-2977,37,7,1,manual-import-idem-2977
shipper-1,carrier-1,vehicle-2,378,5778,17,manual-import-2978,38,8,2,manual-import-idem-2978
shipper-2,carrier-2,vehicle-3,379,5779,18,manual-import-2979,39,9,3,manual-import-idem-2979
shipper-2,carrier-2,vehicle-1,383,5783,22,manual-import-2983,43,13,7,manual-import-idem-2983
shipper-1,carrier-1,vehicle-2,384,5784,23,manual-import-2984,44,14,8,manual-import-idem-2984
shipper-2,carrier-2,vehicle-3,385,5785,24,manual-import-2985,45,0,9,manual-import-idem-2985
shipper-2,carrier-2,vehicle-1,389,5789,10,manual-import-2989,49,4,1,manual-import-idem-2989
shipper-1,carrier-1,vehicle-2,390,5790,11,manual-import-2990,50,5,2,manual-import-idem-2990
shipper-2,carrier-2,vehicle-3,391,5791,12,manual-import-2991,51,6,3,manual-import-idem-2991
shipper-2,carrier-2,vehicle-1,395,5795,16,manual-import-2995,55,10,7,manual-import-idem-2995
shipper-1,carrier-1,vehicle-2,396,5796,17,manual-import-2996,56,11,8,manual-import-idem-2996
shipper-2,carrier-2,vehicle-3,397,5797,18,manual-import-2997,57,12,9,manual-import-idem-2997
shipper-2,carrier-2,vehicle-1,401,5801,22,manual-import-3001,21,1,1,manual-import-idem-3001
shipper-1,carrier-1,vehicle-2,402,5802,23,manual-import-3002,22,2,2,manual-import-idem-3002
shipper-2,carrier-2,vehicle-3,403,5803,24,manual-import-3003,23,3,3,manual-import-idem-3003
shipper-2,carrier-2,vehicle-1,407,5807,10,manual-import-3007,27,7,7,manual-import-idem-3007
shipper-1,carrier-1,vehicle-2,408,5808,11,manual-import-3008,28,8,8,manual-import-idem-3008
shipper-2,carrier-2,vehicle-3,409,5809,12,manual-import-3009,29,9,9,manual-import-idem-3009
shipper-2,carrier-2,vehicle-1,413,5813,16,manual-import-3013,33,13,1,manual-import-idem-3013
shipper-1,carrier-1,vehicle-2,414,5814,17,manual-import-3014,34,14,2,manual-import-idem-3014
shipper-2,carrier-2,vehicle-3,415,5815,18,manual-import-3015,35,0,3,manual-import-idem-3015
shipper-2,carrier-2,vehicle-1,419,5819,22,manual-import-3019,39,4,7,manual-import-idem-3019
shipper-1,carrier-1,vehicle-2,420,5820,23,manual-import-3020,40,5,8,manual-import-idem-3020
shipper-2,carrier-2,vehicle-3,421,5821,24,manual-import-3021,41,6,9,manual-import-idem-3021
shipper-2,carrier-2,vehicle-1,425,5825,10,manual-import-3025,45,10,1,manual-import-idem-3025
shipper-1,carrier-1,vehicle-2,426,5826,11,manual-import-3026,46,11,2,manual-import-idem-3026
shipper-2,carrier-2,vehicle-3,427,5827,12,manual-import-3027,47,12,3,manual-import-idem-3027
shipper-2,carrier-2,vehicle-1,431,5831,16,manual-import-3031,51,1,7,manual-import-idem-3031
shipper-1,carrier-1,vehicle-2,432,5832,17,manual-import-3032,52,2,8,manual-import-idem-3032
shipper-2,carrier-2,vehicle-3,433,5833,18,manual-import-3033,53,3,9,manual-import-idem-3033
shipper-2,carrier-2,vehicle-1,437,5837,22,manual-import-3037,57,7,1,manual-import-idem-3037
shipper-1,carrier-1,vehicle-2,438,5838,23,manual-import-3038,58,8,2,manual-import-idem-3038
shipper-2,carrier-2,vehicle-3,439,5839,24,manual-import-3039,59,9,3,manual-import-idem-3039
shipper-2,carrier-2,vehicle-1,443,5843,10,manual-import-3043,23,13,7,manual-import-idem-3043
shipper-1,carrier-1,vehicle-2,444,5844,11,manual-import-3044,24,14,8,manual-import-idem-3044
shipper-2,carrier-2,vehicle-3,445,5845,12,manual-import-3045,25,0,9,manual-import-idem-3045
shipper-2,carrier-2,vehicle-1,449,5849,16,manual-import-3049,29,4,1,manual-import-idem-3049
shipper-1,carrier-1,vehicle-2,450,5850,17,manual-import-3050,30,5,2,manual-import-idem-3050
shipper-2,carrier-2,vehicle-3,451,5851,18,manual-import-3051,31,6,3,manual-import-idem-3051
shipper-2,carrier-2,vehicle-1,455,5855,22,manual-import-3055,35,10,7,manual-import-idem-3055
shipper-1,carrier-1,vehicle-2,456,5856,23,manual-import-3056,36,11,8,manual-import-idem-3056
shipper-2,carrier-2,vehicle-3,457,5857,24,manual-import-3057,37,12,9,manual-import-idem-3057
shipper-2,carrier-2,vehicle-1,461,5861,10,manual-import-3061,41,1,1,manual-import-idem-3061
shipper-1,carrier-1,vehicle-2,462,5862,11,manual-import-3062,42,2,2,manual-import-idem-3062
shipper-2,carrier-2,vehicle-3,463,5863,12,manual-import-3063,43,3,3,manual-import-idem-3063
shipper-2,carrier-2,vehicle-1,467,5867,16,manual-import-3067,47,7,7,manual-import-idem-3067
shipper-1,carrier-1,vehicle-2,468,5868,17,manual-import-3068,48,8,8,manual-import-idem-3068
shipper-2,carrier-2,vehicle-3,469,5869,18,manual-import-3069,49,9,9,manual-import-idem-3069
shipper-2,carrier-2,vehicle-1,473,5873,22,manual-import-3073,53,13,1,manual-import-idem-3073
shipper-1,carrier-1,vehicle-2,474,5874,23,manual-import-3074,54,14,2,manual-import-idem-3074
shipper-2,carrier-2,vehicle-3,475,5875,24,manual-import-3075,55,0,3,manual-import-idem-3075
shipper-2,carrier-2,vehicle-1,479,5879,10,manual-import-3079,59,4,7,manual-import-idem-3079
shipper-1,carrier-1,vehicle-2,480,5880,11,manual-import-3080,20,5,8,manual-import-idem-3080
shipper-2,carrier-2,vehicle-3,481,5881,12,manual-import-3081,21,6,9,manual-import-idem-3081
shipper-2,carrier-2,vehicle-1,485,5885,16,manual-import-3085,25,10,1,manual-import-idem-3085
shipper-1,carrier-1,vehicle-2,486,5886,17,manual-import-3086,26,11,2,manual-import-idem-3086
shipper-2,carrier-2,vehicle-3,487,5887,18,manual-import-3087,27,12,3,manual-import-idem-3087
shipper-2,carrier-2,vehicle-1,491,5891,22,manual-import-3091,31,1,7,manual-import-idem-3091
shipper-1,carrier-1,vehicle-2,492,5892,23,manual-import-3092,32,2,8,manual-import-idem-3092
shipper-2,carrier-2,vehicle-3,493,5893,24,manual-import-3093,33,3,9,manual-import-idem-3093
shipper-2,carrier-2,vehicle-1,497,5897,10,manual-import-3097,37,7,1,manual-import-idem-3097
shipper-1,carrier-1,vehicle-2,498,5898,11,manual-import-3098,38,8,2,manual-import-idem-3098
shipper-2,carrier-2,vehicle-3,499,5899,12,manual-import-3099,39,9,3,manual-import-idem-3099
shipper-2,carrier-2,vehicle-1,503,5903,16,manual-import-3103,43,13,7,manual-import-idem-3103
shipper-1,carrier-1,vehicle-2,504,5904,17,manual-import-3104,44,14,8,manual-import-idem-3104
shipper-2,carrier-2,vehicle-3,505,5905,18,manual-import-3105,45,0,9,manual-import-idem-3105
shipper-2,carrier-2,vehicle-1,509,5909,22,manual-import-3109,49,4,1,manual-import-idem-3109
shipper-1,carrier-1,vehicle-2,510,5910,23,manual-import-3110,50,5,2,manual-import-idem-3110
shipper-2,carrier-2,vehicle-3,511,5911,24,manual-import-3111,51,6,3,manual-import-idem-3111
shipper-2,carrier-2,vehicle-1,515,5915,10,manual-import-3115,55,10,7,manual-import-idem-3115
shipper-1,carrier-1,vehicle-2,516,5916,11,manual-import-3116,56,11,8,manual-import-idem-3116
shipper-2,carrier-2,vehicle-3,517,5917,12,manual-import-3117,57,12,9,manual-import-idem-3117
shipper-2,carrier-2,vehicle-1,261,5921,16,manual-import-3121,21,1,1,manual-import-idem-3121
shipper-1,carrier-1,vehicle-2,262,5922,17,manual-import-3122,22,2,2,manual-import-idem-3122
shipper-2,carrier-2,vehicle-3,263,5923,18,manual-import-3123,23,3,3,manual-import-idem-3123
shipper-2,carrier-2,vehicle-1,267,5927,22,manual-import-3127,27,7,7,manual-import-idem-3127
shipper-1,carrier-1,vehicle-2,268,5928,23,manual-import-3128,28,8,8,manual-import-idem-3128
shipper-2,carrier-2,vehicle-3,269,5929,24,manual-import-3129,29,9,9,manual-import-idem-3129
shipper-2,carrier-2,vehicle-1,273,5933,10,manual-import-3133,33,13,1,manual-import-idem-3133
shipper-1,carrier-1,vehicle-2,274,5934,11,manual-import-3134,34,14,2,manual-import-idem-3134
shipper-2,carrier-2,vehicle-3,275,5935,12,manual-import-3135,35,0,3,manual-import-idem-3135
shipper-2,carrier-2,vehicle-1,279,5939,16,manual-import-3139,39,4,7,manual-import-idem-3139
shipper-1,carrier-1,vehicle-2,280,5940,17,manual-import-3140,40,5,8,manual-import-idem-3140
shipper-2,carrier-2,vehicle-3,281,5941,18,manual-import-3141,41,6,9,manual-import-idem-3141
shipper-2,carrier-2,vehicle-1,285,5945,22,manual-import-3145,45,10,1,manual-import-idem-3145
shipper-1,carrier-1,vehicle-2,286,5946,23,manual-import-3146,46,11,2,manual-import-idem-3146
