shipperId,carrierId,vehicleId,mileageKm,weightKg,volumeM3,goodsName,extraLoadingFee,subsidy,deduction,idempotencyKey
shipper-2,carrier-2,vehicle-2,566,5768,23,manual-import-2969-b20260709182659,28,4,8,manual-import-idem-2969-b20260709182659
shipper-2,carrier-2,vehicle-3,567,5769,24,manual-import-2970-b20260709182659,29,5,9,manual-import-idem-2970-b20260709182659
shipper-1,carrier-1,vehicle-1,571,5770,10,manual-import-2971-b20260709182659,30,6,0,manual-import-idem-2971-b20260709182659
shipper-1,carrier-1,vehicle-3,572,5771,11,manual-import-2972-b20260709182659,31,7,1,manual-import-idem-2972-b20260709182659
shipper-2,carrier-2,vehicle-1,570,5772,12,manual-import-2973-b20260709182659,32,8,2,manual-import-idem-2973-b20260709182659
shipper-2,carrier-2,vehicle-2,571,5773,13,manual-import-2974-b20260709182659,33,9,3,manual-import-idem-2974-b20260709182659
shipper-2,carrier-2,vehicle-3,572,5774,14,manual-import-2975-b20260709182659,34,10,4,manual-import-idem-2975-b20260709182659
shipper-1,carrier-1,vehicle-1,576,5775,15,manual-import-2976-b20260709182659,35,11,5,manual-import-idem-2976-b20260709182659
shipper-1,carrier-1,vehicle-3,577,5776,16,manual-import-2977-b20260709182659,36,0,6,manual-import-idem-2977-b20260709182659
shipper-2,carrier-2,vehicle-1,575,5777,17,manual-import-2978-b20260709182659,37,1,7,manual-import-idem-2978-b20260709182659
shipper-2,carrier-2,vehicle-2,576,5778,18,manual-import-2979-b20260709182659,38,2,8,manual-import-idem-2979-b20260709182659
shipper-2,carrier-2,vehicle-3,577,5779,19,manual-import-2980-b20260709182659,39,3,9,manual-import-idem-2980-b20260709182659
shipper-1,carrier-1,vehicle-1,581,5780,20,manual-import-2981-b20260709182659,40,4,0,manual-import-idem-2981-b20260709182659
shipper-1,carrier-1,vehicle-3,582,5781,21,manual-import-2982-b20260709182659,41,5,1,manual-import-idem-2982-b20260709182659
shipper-2,carrier-2,vehicle-1,580,5782,22,manual-import-2983-b20260709182659,42,6,2,manual-import-idem-2983-b20260709182659
shipper-2,carrier-2,vehicle-2,581,5783,23,manual-import-2984-b20260709182659,43,7,3,manual-import-idem-2984-b20260709182659
shipper-2,carrier-2,vehicle-3,582,5784,24,manual-import-2985-b20260709182659,44,8,4,manual-import-idem-2985-b20260709182659
shipper-1,carrier-1,vehicle-1,586,5785,10,manual-import-2986-b20260709182659,45,9,5,manual-import-idem-2986-b20260709182659
shipper-1,carrier-1,vehicle-3,587,5786,11,manual-import-2987-b20260709182659,46,10,6,manual-import-idem-2987-b20260709182659
shipper-2,carrier-2,vehicle-1,585,5787,12,manual-import-2988-b20260709182659,47,11,7,manual-import-idem-2988-b20260709182659
shipper-2,carrier-2,vehicle-2,586,5788,13,manual-import-2989-b20260709182659,48,0,8,manual-import-idem-2989-b20260709182659
shipper-2,carrier-2,vehicle-3,587,5789,14,manual-import-2990-b20260709182659,49,1,9,manual-import-idem-2990-b20260709182659
shipper-1,carrier-1,vehicle-1,591,5790,15,manual-import-2991-b20260709182659,50,2,0,manual-import-idem-2991-b20260709182659
shipper-1,carrier-1,vehicle-3,592,5791,16,manual-import-2992-b20260709182659,51,3,1,manual-import-idem-2992-b20260709182659
shipper-2,carrier-2,vehicle-1,590,5792,17,manual-import-2993-b20260709182659,52,4,2,manual-import-idem-2993-b20260709182659
shipper-2,carrier-2,vehicle-2,591,5793,18,manual-import-2994-b20260709182659,53,5,3,manual-import-idem-2994-b20260709182659
shipper-2,carrier-2,vehicle-3,592,5794,19,manual-import-2995-b20260709182659,54,6,4,manual-import-idem-2995-b20260709182659
shipper-1,carrier-1,vehicle-1,596,5795,20,manual-import-2996-b20260709182659,55,7,5,manual-import-idem-2996-b20260709182659
shipper-1,carrier-1,vehicle-3,597,5796,21,manual-import-2997-b20260709182659,56,8,6,manual-import-idem-2997-b20260709182659
shipper-2,carrier-2,vehicle-1,595,5797,22,manual-import-2998-b20260709182659,57,9,7,manual-import-idem-2998-b20260709182659
shipper-2,carrier-2,vehicle-2,596,5798,23,manual-import-2999-b20260709182659,58,10,8,manual-import-idem-2999-b20260709182659
shipper-2,carrier-2,vehicle-3,597,5799,24,manual-import-3000-b20260709182659,59,11,9,manual-import-idem-3000-b20260709182659
shipper-1,carrier-1,vehicle-1,601,5800,10,manual-import-3001-b20260709182659,20,0,0,manual-import-idem-3001-b20260709182659
shipper-1,carrier-1,vehicle-3,602,5801,11,manual-import-3002-b20260709182659,21,1,1,manual-import-idem-3002-b20260709182659
shipper-2,carrier-2,vehicle-1,600,5802,12,manual-import-3003-b20260709182659,22,2,2,manual-import-idem-3003-b20260709182659
shipper-2,carrier-2,vehicle-2,601,5803,13,manual-import-3004-b20260709182659,23,3,3,manual-import-idem-3004-b20260709182659
shipper-2,carrier-2,vehicle-3,602,5804,14,manual-import-3005-b20260709182659,24,4,4,manual-import-idem-3005-b20260709182659
shipper-1,carrier-1,vehicle-1,606,5805,15,manual-import-3006-b20260709182659,25,5,5,manual-import-idem-3006-b20260709182659
shipper-1,carrier-1,vehicle-3,607,5806,16,manual-import-3007-b20260709182659,26,6,6,manual-import-idem-3007-b20260709182659
shipper-2,carrier-2,vehicle-1,605,5807,17,manual-import-3008-b20260709182659,27,7,7,manual-import-idem-3008-b20260709182659
shipper-2,carrier-2,vehicle-2,606,5808,18,manual-import-3009-b20260709182659,28,8,8,manual-import-idem-3009-b20260709182659
shipper-2,carrier-2,vehicle-3,607,5809,19,manual-import-3010-b20260709182659,29,9,9,manual-import-idem-3010-b20260709182659
shipper-1,carrier-1,vehicle-1,611,5810,20,manual-import-3011-b20260709182659,30,10,0,manual-import-idem-3011-b20260709182659
shipper-1,carrier-1,vehicle-3,612,5811,21,manual-import-3012-b20260709182659,31,11,1,manual-import-idem-3012-b20260709182659
shipper-2,carrier-2,vehicle-1,610,5812,22,manual-import-3013-b20260709182659,32,0,2,manual-import-idem-3013-b20260709182659
shipper-2,carrier-2,vehicle-2,611,5813,23,manual-import-3014-b20260709182659,33,1,3,manual-import-idem-3014-b20260709182659
shipper-2,carrier-2,vehicle-3,612,5814,24,manual-import-3015-b20260709182659,34,2,4,manual-import-idem-3015-b20260709182659
shipper-1,carrier-1,vehicle-1,616,5815,10,manual-import-3016-b20260709182659,35,3,5,manual-import-idem-3016-b20260709182659
shipper-1,carrier-1,vehicle-3,617,5816,11,manual-import-3017-b20260709182659,36,4,6,manual-import-idem-3017-b20260709182659
shipper-2,carrier-2,vehicle-1,615,5817,12,manual-import-3018-b20260709182659,37,5,7,manual-import-idem-3018-b20260709182659
shipper-2,carrier-2,vehicle-2,616,5818,13,manual-import-3019-b20260709182659,38,6,8,manual-import-idem-3019-b20260709182659
shipper-2,carrier-2,vehicle-3,617,5819,14,manual-import-3020-b20260709182659,39,7,9,manual-import-idem-3020-b20260709182659
shipper-1,carrier-1,vehicle-1,621,5820,15,manual-import-3021-b20260709182659,40,8,0,manual-import-idem-3021-b20260709182659
shipper-1,carrier-1,vehicle-3,622,5821,16,manual-import-3022-b20260709182659,41,9,1,manual-import-idem-3022-b20260709182659
shipper-2,carrier-2,vehicle-1,620,5822,17,manual-import-3023-b20260709182659,42,10,2,manual-import-idem-3023-b20260709182659
shipper-2,carrier-2,vehicle-2,621,5823,18,manual-import-3024-b20260709182659,43,11,3,manual-import-idem-3024-b20260709182659
shipper-2,carrier-2,vehicle-3,622,5824,19,manual-import-3025-b20260709182659,44,0,4,manual-import-idem-3025-b20260709182659
shipper-1,carrier-1,vehicle-1,626,5825,20,manual-import-3026-b20260709182659,45,1,5,manual-import-idem-3026-b20260709182659
shipper-1,carrier-1,vehicle-3,627,5826,21,manual-import-3027-b20260709182659,46,2,6,manual-import-idem-3027-b20260709182659
shipper-2,carrier-2,vehicle-1,625,5827,22,manual-import-3028-b20260709182659,47,3,7,manual-import-idem-3028-b20260709182659
shipper-2,carrier-2,vehicle-2,626,5828,23,manual-import-3029-b20260709182659,48,4,8,manual-import-idem-3029-b20260709182659
shipper-2,carrier-2,vehicle-3,627,5829,24,manual-import-3030-b20260709182659,49,5,9,manual-import-idem-3030-b20260709182659
shipper-1,carrier-1,vehicle-1,631,5830,10,manual-import-3031-b20260709182659,50,6,0,manual-import-idem-3031-b20260709182659
shipper-1,carrier-1,vehicle-3,632,5831,11,manual-import-3032-b20260709182659,51,7,1,manual-import-idem-3032-b20260709182659
shipper-2,carrier-2,vehicle-1,630,5832,12,manual-import-3033-b20260709182659,52,8,2,manual-import-idem-3033-b20260709182659
shipper-2,carrier-2,vehicle-2,631,5833,13,manual-import-3034-b20260709182659,53,9,3,manual-import-idem-3034-b20260709182659
shipper-2,carrier-2,vehicle-3,632,5834,14,manual-import-3035-b20260709182659,54,10,4,manual-import-idem-3035-b20260709182659
shipper-1,carrier-1,vehicle-1,636,5835,15,manual-import-3036-b20260709182659,55,11,5,manual-import-idem-3036-b20260709182659
shipper-1,carrier-1,vehicle-3,637,5836,16,manual-import-3037-b20260709182659,56,0,6,manual-import-idem-3037-b20260709182659
shipper-2,carrier-2,vehicle-1,635,5837,17,manual-import-3038-b20260709182659,57,1,7,manual-import-idem-3038-b20260709182659
shipper-2,carrier-2,vehicle-2,636,5838,18,manual-import-3039-b20260709182659,58,2,8,manual-import-idem-3039-b20260709182659
shipper-2,carrier-2,vehicle-3,637,5839,19,manual-import-3040-b20260709182659,59,3,9,manual-import-idem-3040-b20260709182659
shipper-1,carrier-1,vehicle-1,641,5840,20,manual-import-3041-b20260709182659,20,4,0,manual-import-idem-3041-b20260709182659
shipper-1,carrier-1,vehicle-3,642,5841,21,manual-import-3042-b20260709182659,21,5,1,manual-import-idem-3042-b20260709182659
shipper-2,carrier-2,vehicle-1,640,5842,22,manual-import-3043-b20260709182659,22,6,2,manual-import-idem-3043-b20260709182659
shipper-2,carrier-2,vehicle-2,641,5843,23,manual-import-3044-b20260709182659,23,7,3,manual-import-idem-3044-b20260709182659
shipper-2,carrier-2,vehicle-3,642,5844,24,manual-import-3045-b20260709182659,24,8,4,manual-import-idem-3045-b20260709182659
shipper-1,carrier-1,vehicle-1,646,5845,10,manual-import-3046-b20260709182659,25,9,5,manual-import-idem-3046-b20260709182659
shipper-1,carrier-1,vehicle-3,647,5846,11,manual-import-3047-b20260709182659,26,10,6,manual-import-idem-3047-b20260709182659
shipper-2,carrier-2,vehicle-1,645,5847,12,manual-import-3048-b20260709182659,27,11,7,manual-import-idem-3048-b20260709182659
shipper-2,carrier-2,vehicle-2,646,5848,13,manual-import-3049-b20260709182659,28,0,8,manual-import-idem-3049-b20260709182659
shipper-2,carrier-2,vehicle-3,647,5849,14,manual-import-3050-b20260709182659,29,1,9,manual-import-idem-3050-b20260709182659
shipper-1,carrier-1,vehicle-1,651,5850,15,manual-import-3051-b20260709182659,30,2,0,manual-import-idem-3051-b20260709182659
shipper-1,carrier-1,vehicle-3,652,5851,16,manual-import-3052-b20260709182659,31,3,1,manual-import-idem-3052-b20260709182659
shipper-2,carrier-2,vehicle-1,650,5852,17,manual-import-3053-b20260709182659,32,4,2,manual-import-idem-3053-b20260709182659
shipper-2,carrier-2,vehicle-2,651,5853,18,manual-import-3054-b20260709182659,33,5,3,manual-import-idem-3054-b20260709182659
shipper-2,carrier-2,vehicle-3,652,5854,19,manual-import-3055-b20260709182659,34,6,4,manual-import-idem-3055-b20260709182659
shipper-1,carrier-1,vehicle-1,656,5855,20,manual-import-3056-b20260709182659,35,7,5,manual-import-idem-3056-b20260709182659
shipper-1,carrier-1,vehicle-3,657,5856,21,manual-import-3057-b20260709182659,36,8,6,manual-import-idem-3057-b20260709182659
shipper-2,carrier-2,vehicle-1,655,5857,22,manual-import-3058-b20260709182659,37,9,7,manual-import-idem-3058-b20260709182659
shipper-2,carrier-2,vehicle-2,656,5858,23,manual-import-3059-b20260709182659,38,10,8,manual-import-idem-3059-b20260709182659
shipper-2,carrier-2,vehicle-3,657,5859,24,manual-import-3060-b20260709182659,39,11,9,manual-import-idem-3060-b20260709182659
shipper-1,carrier-1,vehicle-1,661,5860,10,manual-import-3061-b20260709182659,40,0,0,manual-import-idem-3061-b20260709182659
shipper-1,carrier-1,vehicle-3,662,5861,11,manual-import-3062-b20260709182659,41,1,1,manual-import-idem-3062-b20260709182659
shipper-2,carrier-2,vehicle-1,660,5862,12,manual-import-3063-b20260709182659,42,2,2,manual-import-idem-3063-b20260709182659
shipper-2,carrier-2,vehicle-2,661,5863,13,manual-import-3064-b20260709182659,43,3,3,manual-import-idem-3064-b20260709182659
shipper-2,carrier-2,vehicle-3,662,5864,14,manual-import-3065-b20260709182659,44,4,4,manual-import-idem-3065-b20260709182659
shipper-1,carrier-1,vehicle-1,666,5865,15,manual-import-3066-b20260709182659,45,5,5,manual-import-idem-3066-b20260709182659
shipper-1,carrier-1,vehicle-3,667,5866,16,manual-import-3067-b20260709182659,46,6,6,manual-import-idem-3067-b20260709182659
shipper-2,carrier-2,vehicle-1,665,5867,17,manual-import-3068-b20260709182659,47,7,7,manual-import-idem-3068-b20260709182659
shipper-2,carrier-2,vehicle-2,666,5868,18,manual-import-3069-b20260709182659,48,8,8,manual-import-idem-3069-b20260709182659
shipper-2,carrier-2,vehicle-3,667,5869,19,manual-import-3070-b20260709182659,49,9,9,manual-import-idem-3070-b20260709182659
shipper-1,carrier-1,vehicle-1,671,5870,20,manual-import-3071-b20260709182659,50,10,0,manual-import-idem-3071-b20260709182659
shipper-1,carrier-1,vehicle-3,672,5871,21,manual-import-3072-b20260709182659,51,11,1,manual-import-idem-3072-b20260709182659
shipper-2,carrier-2,vehicle-1,670,5872,22,manual-import-3073-b20260709182659,52,0,2,manual-import-idem-3073-b20260709182659
shipper-2,carrier-2,vehicle-2,671,5873,23,manual-import-3074-b20260709182659,53,1,3,manual-import-idem-3074-b20260709182659
shipper-2,carrier-2,vehicle-3,672,5874,24,manual-import-3075-b20260709182659,54,2,4,manual-import-idem-3075-b20260709182659
shipper-1,carrier-1,vehicle-1,676,5875,10,manual-import-3076-b20260709182659,55,3,5,manual-import-idem-3076-b20260709182659
shipper-1,carrier-1,vehicle-3,677,5876,11,manual-import-3077-b20260709182659,56,4,6,manual-import-idem-3077-b20260709182659
shipper-2,carrier-2,vehicle-1,675,5877,12,manual-import-3078-b20260709182659,57,5,7,manual-import-idem-3078-b20260709182659
shipper-2,carrier-2,vehicle-2,676,5878,13,manual-import-3079-b20260709182659,58,6,8,manual-import-idem-3079-b20260709182659
shipper-2,carrier-2,vehicle-3,677,5879,14,manual-import-3080-b20260709182659,59,7,9,manual-import-idem-3080-b20260709182659
shipper-1,carrier-1,vehicle-1,681,5880,15,manual-import-3081-b20260709182659,20,8,0,manual-import-idem-3081-b20260709182659
shipper-1,carrier-1,vehicle-3,682,5881,16,manual-import-3082-b20260709182659,21,9,1,manual-import-idem-3082-b20260709182659
shipper-2,carrier-2,vehicle-1,680,5882,17,manual-import-3083-b20260709182659,22,10,2,manual-import-idem-3083-b20260709182659
shipper-2,carrier-2,vehicle-2,681,5883,18,manual-import-3084-b20260709182659,23,11,3,manual-import-idem-3084-b20260709182659
shipper-2,carrier-2,vehicle-3,682,5884,19,manual-import-3085-b20260709182659,24,0,4,manual-import-idem-3085-b20260709182659
shipper-1,carrier-1,vehicle-1,686,5885,20,manual-import-3086-b20260709182659,25,1,5,manual-import-idem-3086-b20260709182659
shipper-1,carrier-1,vehicle-3,687,5886,21,manual-import-3087-b20260709182659,26,2,6,manual-import-idem-3087-b20260709182659
shipper-2,carrier-2,vehicle-1,685,5887,22,manual-import-3088-b20260709182659,27,3,7,manual-import-idem-3088-b20260709182659
shipper-2,carrier-2,vehicle-2,686,5888,23,manual-import-3089-b20260709182659,28,4,8,manual-import-idem-3089-b20260709182659
shipper-2,carrier-2,vehicle-3,687,5889,24,manual-import-3090-b20260709182659,29,5,9,manual-import-idem-3090-b20260709182659
shipper-1,carrier-1,vehicle-1,691,5890,10,manual-import-3091-b20260709182659,30,6,0,manual-import-idem-3091-b20260709182659
shipper-1,carrier-1,vehicle-3,692,5891,11,manual-import-3092-b20260709182659,31,7,1,manual-import-idem-3092-b20260709182659
shipper-2,carrier-2,vehicle-1,690,5892,12,manual-import-3093-b20260709182659,32,8,2,manual-import-idem-3093-b20260709182659
shipper-2,carrier-2,vehicle-2,691,5893,13,manual-import-3094-b20260709182659,33,9,3,manual-import-idem-3094-b20260709182659
shipper-2,carrier-2,vehicle-3,692,5894,14,manual-import-3095-b20260709182659,34,10,4,manual-import-idem-3095-b20260709182659
shipper-1,carrier-1,vehicle-1,696,5895,15,manual-import-3096-b20260709182659,35,11,5,manual-import-idem-3096-b20260709182659
shipper-1,carrier-1,vehicle-3,697,5896,16,manual-import-3097-b20260709182659,36,0,6,manual-import-idem-3097-b20260709182659
shipper-2,carrier-2,vehicle-1,695,5897,17,manual-import-3098-b20260709182659,37,1,7,manual-import-idem-3098-b20260709182659
shipper-2,carrier-2,vehicle-2,696,5898,18,manual-import-3099-b20260709182659,38,2,8,manual-import-idem-3099-b20260709182659
shipper-2,carrier-2,vehicle-3,697,5899,19,manual-import-3100-b20260709182659,39,3,9,manual-import-idem-3100-b20260709182659
shipper-1,carrier-1,vehicle-1,701,5900,20,manual-import-3101-b20260709182659,40,4,0,manual-import-idem-3101-b20260709182659
shipper-1,carrier-1,vehicle-3,702,5901,21,manual-import-3102-b20260709182659,41,5,1,manual-import-idem-3102-b20260709182659
shipper-2,carrier-2,vehicle-1,700,5902,22,manual-import-3103-b20260709182659,42,6,2,manual-import-idem-3103-b20260709182659
shipper-2,carrier-2,vehicle-2,701,5903,23,manual-import-3104-b20260709182659,43,7,3,manual-import-idem-3104-b20260709182659
shipper-2,carrier-2,vehicle-3,702,5904,24,manual-import-3105-b20260709182659,44,8,4,manual-import-idem-3105-b20260709182659
shipper-1,carrier-1,vehicle-1,706,5905,10,manual-import-3106-b20260709182659,45,9,5,manual-import-idem-3106-b20260709182659
shipper-1,carrier-1,vehicle-3,707,5906,11,manual-import-3107-b20260709182659,46,10,6,manual-import-idem-3107-b20260709182659
shipper-2,carrier-2,vehicle-1,705,5907,12,manual-import-3108-b20260709182659,47,11,7,manual-import-idem-3108-b20260709182659
shipper-2,carrier-2,vehicle-2,706,5908,13,manual-import-3109-b20260709182659,48,0,8,manual-import-idem-3109-b20260709182659
shipper-2,carrier-2,vehicle-3,707,5909,14,manual-import-3110-b20260709182659,49,1,9,manual-import-idem-3110-b20260709182659
shipper-1,carrier-1,vehicle-1,711,5910,15,manual-import-3111-b20260709182659,50,2,0,manual-import-idem-3111-b20260709182659
shipper-1,carrier-1,vehicle-3,712,5911,16,manual-import-3112-b20260709182659,51,3,1,manual-import-idem-3112-b20260709182659
shipper-2,carrier-2,vehicle-1,710,5912,17,manual-import-3113-b20260709182659,52,4,2,manual-import-idem-3113-b20260709182659
shipper-2,carrier-2,vehicle-2,711,5913,18,manual-import-3114-b20260709182659,53,5,3,manual-import-idem-3114-b20260709182659
shipper-2,carrier-2,vehicle-3,712,5914,19,manual-import-3115-b20260709182659,54,6,4,manual-import-idem-3115-b20260709182659
shipper-1,carrier-1,vehicle-1,716,5915,20,manual-import-3116-b20260709182659,55,7,5,manual-import-idem-3116-b20260709182659
shipper-1,carrier-1,vehicle-3,717,5916,21,manual-import-3117-b20260709182659,56,8,6,manual-import-idem-3117-b20260709182659
shipper-2,carrier-2,vehicle-1,715,5917,22,manual-import-3118-b20260709182659,57,9,7,manual-import-idem-3118-b20260709182659
shipper-2,carrier-2,vehicle-2,716,5918,23,manual-import-3119-b20260709182659,58,10,8,manual-import-idem-3119-b20260709182659
shipper-2,carrier-2,vehicle-3,717,5919,24,manual-import-3120-b20260709182659,59,11,9,manual-import-idem-3120-b20260709182659
shipper-1,carrier-1,vehicle-1,721,5920,10,manual-import-3121-b20260709182659,20,0,0,manual-import-idem-3121-b20260709182659
shipper-1,carrier-1,vehicle-3,722,5921,11,manual-import-3122-b20260709182659,21,1,1,manual-import-idem-3122-b20260709182659
shipper-2,carrier-2,vehicle-1,720,5922,12,manual-import-3123-b20260709182659,22,2,2,manual-import-idem-3123-b20260709182659
shipper-2,carrier-2,vehicle-2,721,5923,13,manual-import-3124-b20260709182659,23,3,3,manual-import-idem-3124-b20260709182659
shipper-2,carrier-2,vehicle-3,722,5924,14,manual-import-3125-b20260709182659,24,4,4,manual-import-idem-3125-b20260709182659
shipper-1,carrier-1,vehicle-1,726,5925,15,manual-import-3126-b20260709182659,25,5,5,manual-import-idem-3126-b20260709182659
shipper-1,carrier-1,vehicle-3,727,5926,16,manual-import-3127-b20260709182659,26,6,6,manual-import-idem-3127-b20260709182659
shipper-2,carrier-2,vehicle-1,725,5927,17,manual-import-3128-b20260709182659,27,7,7,manual-import-idem-3128-b20260709182659
shipper-2,carrier-2,vehicle-2,726,5928,18,manual-import-3129-b20260709182659,28,8,8,manual-import-idem-3129-b20260709182659
shipper-2,carrier-2,vehicle-3,727,5929,19,manual-import-3130-b20260709182659,29,9,9,manual-import-idem-3130-b20260709182659
shipper-1,carrier-1,vehicle-1,731,5930,20,manual-import-3131-b20260709182659,30,10,0,manual-import-idem-3131-b20260709182659
shipper-1,carrier-1,vehicle-3,732,5931,21,manual-import-3132-b20260709182659,31,11,1,manual-import-idem-3132-b20260709182659
shipper-2,carrier-2,vehicle-1,730,5932,22,manual-import-3133-b20260709182659,32,0,2,manual-import-idem-3133-b20260709182659
shipper-2,carrier-2,vehicle-2,731,5933,23,manual-import-3134-b20260709182659,33,1,3,manual-import-idem-3134-b20260709182659
shipper-2,carrier-2,vehicle-3,732,5934,24,manual-import-3135-b20260709182659,34,2,4,manual-import-idem-3135-b20260709182659
shipper-1,carrier-1,vehicle-1,736,5935,10,manual-import-3136-b20260709182659,35,3,5,manual-import-idem-3136-b20260709182659
shipper-1,carrier-1,vehicle-3,737,5936,11,manual-import-3137-b20260709182659,36,4,6,manual-import-idem-3137-b20260709182659
shipper-2,carrier-2,vehicle-1,735,5937,12,manual-import-3138-b20260709182659,37,5,7,manual-import-idem-3138-b20260709182659
shipper-2,carrier-2,vehicle-2,736,5938,13,manual-import-3139-b20260709182659,38,6,8,manual-import-idem-3139-b20260709182659
shipper-2,carrier-2,vehicle-3,737,5939,14,manual-import-3140-b20260709182659,39,7,9,manual-import-idem-3140-b20260709182659
shipper-1,carrier-1,vehicle-1,741,5940,15,manual-import-3141-b20260709182659,40,8,0,manual-import-idem-3141-b20260709182659
shipper-1,carrier-1,vehicle-3,742,5941,16,manual-import-3142-b20260709182659,41,9,1,manual-import-idem-3142-b20260709182659
shipper-2,carrier-2,vehicle-1,740,5942,17,manual-import-3143-b20260709182659,42,10,2,manual-import-idem-3143-b20260709182659
shipper-2,carrier-2,vehicle-2,741,5943,18,manual-import-3144-b20260709182659,43,11,3,manual-import-idem-3144-b20260709182659
shipper-2,carrier-2,vehicle-3,742,5944,19,manual-import-3145-b20260709182659,44,0,4,manual-import-idem-3145-b20260709182659
shipper-1,carrier-1,vehicle-1,746,5945,20,manual-import-3146-b20260709182659,45,1,5,manual-import-idem-3146-b20260709182659
shipper-1,carrier-1,vehicle-3,747,5946,21,manual-import-3147-b20260709182659,46,2,6,manual-import-idem-3147-b20260709182659
shipper-2,carrier-2,vehicle-1,745,5947,22,manual-import-3148-b20260709182659,47,3,7,manual-import-idem-3148-b20260709182659
shipper-2,carrier-2,vehicle-2,746,5948,23,manual-import-3149-b20260709182659,48,4,8,manual-import-idem-3149-b20260709182659
shipper-2,carrier-2,vehicle-3,747,5949,24,manual-import-3150-b20260709182659,49,5,9,manual-import-idem-3150-b20260709182659
shipper-1,carrier-1,vehicle-1,751,5950,10,manual-import-3151-b20260709182659,50,6,0,manual-import-idem-3151-b20260709182659
shipper-1,carrier-1,vehicle-3,752,5951,11,manual-import-3152-b20260709182659,51,7,1,manual-import-idem-3152-b20260709182659
shipper-2,carrier-2,vehicle-1,750,5952,12,manual-import-3153-b20260709182659,52,8,2,manual-import-idem-3153-b20260709182659
shipper-2,carrier-2,vehicle-2,751,5953,13,manual-import-3154-b20260709182659,53,9,3,manual-import-idem-3154-b20260709182659
shipper-2,carrier-2,vehicle-3,752,5954,14,manual-import-3155-b20260709182659,54,10,4,manual-import-idem-3155-b20260709182659
shipper-1,carrier-1,vehicle-1,756,5955,15,manual-import-3156-b20260709182659,55,11,5,manual-import-idem-3156-b20260709182659
shipper-1,carrier-1,vehicle-3,757,5956,16,manual-import-3157-b20260709182659,56,0,6,manual-import-idem-3157-b20260709182659
shipper-2,carrier-2,vehicle-1,755,5957,17,manual-import-3158-b20260709182659,57,1,7,manual-import-idem-3158-b20260709182659
shipper-2,carrier-2,vehicle-2,756,5958,18,manual-import-3159-b20260709182659,58,2,8,manual-import-idem-3159-b20260709182659
shipper-2,carrier-2,vehicle-3,757,5959,19,manual-import-3160-b20260709182659,59,3,9,manual-import-idem-3160-b20260709182659
shipper-1,carrier-1,vehicle-1,761,5960,20,manual-import-3161-b20260709182659,20,4,0,manual-import-idem-3161-b20260709182659
shipper-1,carrier-1,vehicle-3,762,5961,21,manual-import-3162-b20260709182659,21,5,1,manual-import-idem-3162-b20260709182659
shipper-2,carrier-2,vehicle-1,760,5962,22,manual-import-3163-b20260709182659,22,6,2,manual-import-idem-3163-b20260709182659
shipper-2,carrier-2,vehicle-2,761,5963,23,manual-import-3164-b20260709182659,23,7,3,manual-import-idem-3164-b20260709182659
shipper-2,carrier-2,vehicle-3,762,5964,24,manual-import-3165-b20260709182659,24,8,4,manual-import-idem-3165-b20260709182659
shipper-1,carrier-1,vehicle-1,766,5965,10,manual-import-3166-b20260709182659,25,9,5,manual-import-idem-3166-b20260709182659
shipper-1,carrier-1,vehicle-3,767,5966,11,manual-import-3167-b20260709182659,26,10,6,manual-import-idem-3167-b20260709182659
shipper-2,carrier-2,vehicle-1,765,5967,12,manual-import-3168-b20260709182659,27,11,7,manual-import-idem-3168-b20260709182659
shipper-2,carrier-2,vehicle-2,766,5968,13,manual-import-3169-b20260709182659,28,0,8,manual-import-idem-3169-b20260709182659
shipper-2,carrier-2,vehicle-3,767,5969,14,manual-import-3170-b20260709182659,29,1,9,manual-import-idem-3170-b20260709182659
shipper-1,carrier-1,vehicle-1,771,5970,15,manual-import-3171-b20260709182659,30,2,0,manual-import-idem-3171-b20260709182659
shipper-1,carrier-1,vehicle-3,772,5971,16,manual-import-3172-b20260709182659,31,3,1,manual-import-idem-3172-b20260709182659
shipper-2,carrier-2,vehicle-1,770,5972,17,manual-import-3173-b20260709182659,32,4,2,manual-import-idem-3173-b20260709182659
shipper-2,carrier-2,vehicle-2,771,5973,18,manual-import-3174-b20260709182659,33,5,3,manual-import-idem-3174-b20260709182659
shipper-2,carrier-2,vehicle-3,772,5974,19,manual-import-3175-b20260709182659,34,6,4,manual-import-idem-3175-b20260709182659
shipper-1,carrier-1,vehicle-1,776,5975,20,manual-import-3176-b20260709182659,35,7,5,manual-import-idem-3176-b20260709182659
shipper-1,carrier-1,vehicle-3,777,5976,21,manual-import-3177-b20260709182659,36,8,6,manual-import-idem-3177-b20260709182659
shipper-2,carrier-2,vehicle-1,775,5977,22,manual-import-3178-b20260709182659,37,9,7,manual-import-idem-3178-b20260709182659
shipper-2,carrier-2,vehicle-2,776,5978,23,manual-import-3179-b20260709182659,38,10,8,manual-import-idem-3179-b20260709182659
shipper-2,carrier-2,vehicle-3,777,5979,24,manual-import-3180-b20260709182659,39,11,9,manual-import-idem-3180-b20260709182659
shipper-1,carrier-1,vehicle-1,781,5980,10,manual-import-3181-b20260709182659,40,0,0,manual-import-idem-3181-b20260709182659
shipper-1,carrier-1,vehicle-3,782,5981,11,manual-import-3182-b20260709182659,41,1,1,manual-import-idem-3182-b20260709182659
